adresse1,codePostal,codeInsee,commune,longitude,latitude,carriere,eolienne,industrie,prioriteNationale,statutSeveso,ied,etatActivite,regimeVigueur,siret,type,mise_en_demeure,name,codeNaf,adresse2,adresse3
Kergristien,56930,56173,PLUMELIAU-BIEUZY,-3.0047,47.975424,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,50982694700012,PORCS,False,LE GOFF Anne-Marie,,,
Kerguh,56930,56173,PLUMELIAU-BIEUZY,-2.941469,47.965077,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32526343200024,PORCS,False,BRONSARD Jean Marcel,,,
Kerascouet,56930,56173,PLUMELIAU-BIEUZY,-3.010066,47.970483,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,38308294800019,PORCS,False,LE MECHEC PATRICK,,,
Pennaut,56930,56173,PLUMELIAU-BIEUZY,-3.002285,47.99478,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41162829000016,PORCS,False,EARL BEKON,,,
Coët Con,56150,56074,GUENIN,-2.958979,47.934524,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,51177840900017,VOLAILLES,False,EARL DE BODEVEN,,,
Poulfanc d'en Haut,56930,56173,PLUMELIAU-BIEUZY,-2.961293,47.996851,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,82456908100014,PORCS,False,EARL DE LA TEUTEU FARM,01,,
Kermerien,56930,56173,PLUMELIAU-BIEUZY,-2.981654,48.007105,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,34253373400014,PORCS,False,LE PETITCORPS GILLES,,,
Talhouet,56930,56173,PLUMELIAU-BIEUZY,-2.924166,47.936784,False,False,False,False,Non Seveso,False,En fin d'exploitation,Autorisation,49434423700016,PORCS,False,REBELLER Jean-Michel,,,
Kermerien,56930,56173,PLUMELIAU-BIEUZY,-2.980691,48.005846,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,42356982100014,VOLAILLES,False,EARL LE TUMELIN,,,
Kervernen,56930,56173,PLUMELIAU-BIEUZY,-3.021837,47.96219,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,43952784700016,PORCS,False,EARL DU MAQUIS,,,
Kerascouet,56240,56089,INGUINIEL,-3.239508,47.926675,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,34499708500016,PORCS,False,EARL DE KERHET,,,
KERVELANTON,56930,56173,PLUMELIAU-BIEUZY,-2.930323,47.974503,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40965291400014,VOLAILLES,False,LE PROVOST Bertrand,,,
TALVERN KERVENO,56930,56173,PLUMELIAU-BIEUZY,-3.019294,47.951409,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,42407387200014,VOLAILLES,False,GUILLOUZO Jean Yves,,,
Kergristien,56930,56173,PLUMELIAU-BIEUZY,-3.008689,47.9754,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,41162834000019,VOLAILLES,False,LE DROGO François,,,
KERLEBOST,56300,56173,ST THURIAU,-2.958963,47.992637,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,32332636300021,PORCS,False,FERME DE KERLEBOST,,,
,67350,67497,NIEDERALTDORF,7.668581,48.821097,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38163436900015,VOLAILLES,False,EARL SANTER,,"66, rue de l'Ouest",
Route du Gabas,64450,64232,GARLEDE MONDEBAT,-0.338628,43.526707,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,38063164800017,VOLAILLES,False,EARL DU MOULIE,01,,
Kerelegant,56150,56010,BAUD,-2.978697,47.882319,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,89995969600019,VOLAILLES,False,EARL AVI'POUSSINIERE,01,,
Botper,56150,56010,BAUD,-3.042295,47.859704,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,40969159900016,VOLAILLES,False,EARL MAELOUENN,,,
KERHURE,56150,56010,BAUD,-3.00334,47.865571,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38817364300015,PORCS,False,HENRIO Thierry,,,
KERBOHEC,56150,56010,BAUD,-2.973139,47.864308,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,43216712000018,VOLAILLES,False,EARL LE GAL Didier et Jocelyne,,,
,56150,56010,BAUD,-2.980225,47.878974,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,48414807700015,PORCS,False,EARL LES PORCS DE KERDEHEL,,,
Coet er Punce,56150,56010,BAUD,-2.98396,47.884605,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39779685500013,VOLAILLES,False,EARL DU BOIS DU PUITS,,,
KERMESTRE,56150,56010,BAUD,-3.034841,47.882248,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,53838668100018,VOLAILLES,False,LE GAL Davilan,,,
COET ER HOUARN,56150,56010,BAUD,-3.03359,47.883747,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,52053717600015,VOLAILLES,False,EARL LE GRAND Didier,,,
21 TER CRANNE,56150,56010,BAUD,-3.036538,47.892197,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,33005419800016,BOVINS,False,GAEC ER MANEIEU,,CRANN,
Kerhilio,56150,56010,BAUD,-2.976907,47.891319,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,52066542300015,PORCS,False,EARL DE L'EVEL,,,
La Blanchetière,16700,16189,LONDIGNY,0.148691,46.073649,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40443446600011,PORCS,False,EARL ROUSSEAU,,,
LA FROGERIE,53410,53243,ST OUEN DES TOITS,-0.879742,48.132858,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40454130200018,PORCS,False,VENGEANT JEAN-PIERRE,01,,
Le Grand Billon,16210,16130,LES ESSARDS,0.122057,45.246331,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,33161656500015,PORCS,False,EARL DU GRAND BILLON (DROILLARD),01,,
LA VALLEE,72800,72176,AUBIGNE RACAN,0.128322,47.616668,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,37946624600020,PORCS,False,EARL LABBE PENARD,,Dissé-sous-le-Lude,
Le Gouta,56910,56033,CARENTOIR,-2.092118,47.830035,False,False,False,False,Non Seveso,False,En fin d'exploitation,Autorisation,38533217600010,PORCS,False,SCEA DES PINS,,,
LES GRAS MENILS,53410,53247,ST PIERRE LA COUR,-1.044557,48.113631,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,79092186000017,BOVINS,False,GAEC MINE (DE LA),01,,
Kergouave,56150,56207,ST BARTHELEMY,-3.056782,47.940047,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,50036432800012,PORCS,False,SCEA DE KERGOUAVE,,,
St Ily,56150,56207,ST BARTHELEMY,-3.065085,47.927631,False,False,False,True,Non Seveso,True,En fin d'exploitation,Autorisation,41299334700019,PORCS,False,EARL DE SAINT ILY,,,
Les Saules,56150,56207,ST BARTHELEMY,-3.051058,47.930161,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,33437046700014,BOVINS,False,NICOL Dominique,,,
LAUNAY,35680,35014,BAIS,-1.308428,48.003861,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,51177778100010,PORCS,False,EARL DES ROSIERS,01,LAUNAY,
Lomeldan,56150,56207,ST BARTHELEMY,-3.029599,47.91307,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41099444600012,BOVINS,False,GAEC LE GOUELLEC,,,
Kercadio,56150,56207,ST BARTHELEMY,-3.060136,47.934025,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40230479400017,BOVINS,False,GAEC DES MYOSOTIS,,,
KERHERO,56150,56207,ST BARTHELEMY,-3.031465,47.934302,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,83426705600010,VOLAILLES,False,LE STRAT Régine,01,,
St Corentin,56150,56207,ST BARTHELEMY,-3.020228,47.915321,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,34800563800013,PORCS,False,SCEA DE SAINT CORENTIN,,,
Squirio,56150,56207,ST BARTHELEMY,-3.060227,47.915219,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,48753977700010,BOVINS,False,GAEC SQUIRIO,01,,
TALHEN RAUDE,56150,56207,ST BARTHELEMY,-3.011441,47.924969,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41516240300018,PORCS,False,SAS DE TALHEN RAUDE,,TALHEN RAUDE,
Kerhero + Kermoduel + Saint Thuriau,56150,56207,ST BARTHELEMY,-3.049691,47.944646,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,40485501700012,BOVINS,False,EARL BELLEC,,,
St Thuriau,56150,56207,ST BARTHELEMY,-3.049691,47.944646,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,35274193800018,VOLAILLES,False,EARL LE GAL,,,
Penpoul,56150,56207,ST BARTHELEMY,-3.040468,47.921031,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,81030858500019,VOLAILLES,False,EARL LE PADELLEC Jacky,01,,
GOVERO,56150,56207,ST BARTHELEMY,-3.02023,47.925493,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,49493147000012,VOLAILLES,False,EARL DUCLOS,,,
Kergras,56150,56207,ST BARTHELEMY,-3.030124,47.93031,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,31215581500029,VOLAILLES,False,LE GOUELLEC Anne-Marie,,,
Talhen Raude,56150,56207,ST BARTHELEMY,-3.012984,47.922823,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,50384489600012,PORCS,False,SCEA ROSE A PIG,,,
"LACROIX J.C., J.L.,V. et D.",88700,88110,CLEZENTAINE,6.539295,48.410622,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32984634900010,BOVINS,False,GAEC DU BOUILLOT,,246 rue de la Grande Fontaine,
,50690,50575,SIDEVILLE,-1.684202,49.587913,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,38990138000011,BOVINS,False,RAVALET( GAEC DE),,FERME DE RAVALET,
LE BRAY,53410,53129,LAUNAY VILLIERS,-0.990877,48.127588,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41797184300012,PORCS,False,EARL BRAY (DU),01,,
LA MINERAIS,53410,53129,LAUNAY VILLIERS,-1.029476,48.127248,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,89245172500014,BOVINS,False,GAEC RANDONNEES (DES),01,,
KERTREPE,56150,56074,GUENIN,-2.944216,47.909732,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38435032800017,BOVINS,False,GAEC DU MANEGUEN,01,,
LA METAIRIE,56150,56074,GUENIN,-2.930435,47.895503,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32259715400010,VOLAILLES,False,BRONSARD Michel,,,
KERICU,56150,56074,GUENIN,-2.986636,47.911635,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41520362900019,PORCS,False,LE ROUX Yves,,,
TELLENE,56150,56074,GUENIN,-2.936072,47.889396,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41781390400014,PORCS,False,SCEA TELLENE,,,
KERFRAVAL,56150,56074,GUENIN,-2.927474,47.907665,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,50346473700017,PORCS,False,EARL LE GALLIC,,,
LOCMIQUEL,56150,56074,GUENIN,-2.967354,47.902176,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40326149800014,PORCS,False,LE GOUELLEC Michel,,,
Kergors,29260,29126,LOC BREVALAIRE,-4.400711,48.552634,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,80417332600013,PORCS,False,SCEA DE LA BUTTE,,,
Saint Codennec,56150,56074,GUENIN,-2.931898,47.907378,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,82777494400017,PORCS,False,EARL DE SAINT CODENNEC,01,,
TENUEL,56150,56074,GUENIN,-2.971996,47.896795,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,48138808000014,PORCS,False,EARL LAHAYE,01,,
,50690,50149,COUVILLE,-1.671017,49.563268,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,33327692100017,BOVINS,False,YVETOT (GAEC D'),,"1,La Neuvillerie",
,35220,35166,MARPIRE,-1.374672,48.158663,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,47801156200012,BOVINS,False,GAEC CAILLARD,,LAUNAY-POSSON,
,35220,35166,MARPIRE,-1.365734,48.154173,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,49453260900018,PORCS,False,EARL DES COQUELINIERES,,COQUELINIERE,
M. CAZAUDEHORE Thierry,64450,64308,LALONQUETTE,-0.320552,43.491719,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38409877800010,PORCS,False,EARL SOFIPORC,01,320 chem Tisne,
LA PINELIERE,72800,72283,ST GERMAIN D ARCE,0.284524,47.631997,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41296970100017,VOLAILLES,False,EARL MAUGOURD,,,
LA RIAUDAIS,35220,35068,ST MELAINE,-1.429298,48.133219,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41084652100012,PORCS,False,BROSSAULT SERGE,01,La Riaudais,
,35220,35068,ST MELAINE,-1.396621,48.120275,False,False,False,False,Non Seveso,False,En fin d'exploitation,Autorisation,47841984900011,PORCS,False,EARL LA BALUERE,,La Baluère,
6 LD LES TONNELIERES,35220,35068,CHATEAUBOURG,-1.426567,48.125534,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,89279944600018,VOLAILLES,False,EARL LES TONNELIERES,01,,
,70110,70077,BOREY,6.338957,47.573513,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,44844432300019,PORCS,False,SCEA LES GAUDINOTS,,LES GAUDINOTS,
,50400,50541,ST PLANCHERS,-1.495956,48.822287,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,53153829600017,BOVINS,False,OISEREE (GAEC DE L'),,3 L'Oiselière,
26 Grande Rue,60790,60196,LA DRENNE,2.103721,49.316788,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,30291197900029,BOVINS,False,GAEC ALLUYN,01,,
7 ruelle Louvet,60790,60196,LA DRENNE,2.103721,49.316788,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,39471625200017,BOVINS,False,GIE DE LA REINE BLANCHE,82,,
,64450,64415,NAVAILLES ANGOS,-0.358514,43.434845,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,42863571800011,PORCS,False,ARRIEULA JEAN BERNARD,,,
BROONS SUR VILAINE,35220,35283,ST MELAINE,-1.36172,48.133802,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,33787364000011,PORCS,False,EARL MOCHET,,La Piellière,
l'Ortie,35220,35283,ST JEAN SUR VILAINE,-1.364873,48.120969,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,50293631300019,PORCS,False,SCEA DE L'ORTIE,,L'ORTIE,
LES GUIMIERES,35220,35283,ST JEAN SUR VILAINE,-1.341486,48.113172,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,34862107900014,PORCS,False,EARL ENRJI,,,
LA CHELLUERE,35220,35283,ST JEAN SUR VILAINE,-1.32852,48.114082,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39845985900011,PORCS,False,EARL LA REGATE,,LA CHELLUERE,
LA GORONNIERE,35220,35283,ST JEAN SUR VILAINE,-1.316123,48.120305,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38461792400012,PORCS,False,SCEA LA GORONNIERE,,,
,50690,50594,TEURTHEVILLE HAGUE,-1.743717,49.593288,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,,BOVINS,False,MARAIS (GAEC DU ),,1 le bas marais,
Les Verreries,28480,28031,BEAUMONT LES AUTELS,0.92587,48.218241,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,43759567100011,VOLAILLES,False,DNJ ALEXANDRE (EARL),,,
2 la Tizonnais (courrier),35220,35264,ST DIDIER,-1.362297,48.090098,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,31703004700011,PORCS,False,EARL MELOT,,6 LA TOUCHE,
,35220,35264,ST DIDIER,-1.337956,48.10329,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,34388965500019,PORCS,False,SARL BRIANTAIS,,PIEZIERE,
LA COEFFELIERE,35220,35264,ST DIDIER,-1.380491,48.088729,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41185860800010,BOVINS,False,GAEC LA COEFFELIERE,01,COEFFELIERE (VB),
LA JORAMIERE,35220,35264,ST DIDIER,-1.349764,48.09979,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,39015579400014,PORCS,False,SCEA LA JORAMIERE,,,
,70180,70201,DELAIN,5.632134,47.580634,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,75236730000015,PORCS,False,SARL METHADELAINE,,chemin de la charrière,
L ETANG MAGNIEN,71470,71373,ROMENAY,5.053639,46.492146,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32541899400019,BOVINS,False,RUE PATRICK,01,,
LE PLESSIS,72140,72145,LE GREZ,-0.159537,48.183589,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,43471330100019,PORCS,False,GAEC LE PLESSIS,,,
Les Mariées,32500,32101,CERAN,0.688681,43.837228,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,38446090300014,VOLAILLES,False,BELIN MARCEL,,,
Meslon,44420,44097,MESQUER,-2.484006,47.380831,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38254994700010,BOVINS,False,GAEC BROSSEAU,,,
Meslon,44420,44097,MESQUER,-2.483943,47.380735,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41353520400015,PORCS,False,BROSSEAU Pierre,,,
La Galaisière,28480,28407,VICHERES,0.896409,48.268359,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,,PORCS,False,GALAISIERE EARL DE LA,,,
1675 RTE DE VERRIERES,71470,71318,MONTPONT EN BRESSE,5.182486,46.565812,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,34366971900019,VOLAILLES,False,EARL DE LA TISSERANGE,,,
11 rue de Thérines,60210,60303,HAUTBOS,1.873952,49.627335,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,80017898000010,VOLAILLES,False,EARL NOEL Christian,01,,
89 chemin de Trouillé,71470,71097,LA CHAPELLE THECLE,5.113531,46.546695,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40767730100019,BOVINS,False,GAEC DE LA DEVISE,,LA DEVISE,
602 RTE DE LA MARE DANDON,71470,71097,LA CHAPELLE THECLE,5.072033,46.572225,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32821444000013,BOVINS,False,GAEC DE LA MARE DANDON,01,,
15 RUE DE PERNES,62550,62835,VALHUON,2.377542,50.438275,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,39039886500019,BOVINS,False,GAEC DU VILLAGE,,,
La certine,10240,10121,DAMPIERRE,4.376002,48.553749,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,,PORCS,False,CERTINE (SCEA LA),,,
"Lieu-dit ""La Genillière""",28480,28192,HAPPONVILLIERS,1.098814,48.320665,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,85362907900015,PORCS,False,VIEUX CHATAIGNIER (EARL DU),,,
LA ROGERIE,72140,72211,MONT ST JEAN,-0.144283,48.253928,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41334239500014,VOLAILLES,False,GENELLE PASCAL,,,
LA THURILLERE,72140,72211,MONT ST JEAN,-0.134998,48.262847,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,42440056200015,BOVINS,False,SCEA DE LA THURILLERE,,,
