"Code Commune", "Libellé commune", "Degré de Densité", "Population municipale 2018"
44171, Saint-Léger-les-Vignes, 2, 1939
44172, Sainte-Luce-sur-Loire, 1, 15319
44173, Saint-Lumine-de-Clisson, 3, 2126
44174, Saint-Lumine-de-Coutais, 3, 2229
44175, Saint-Lyphard, 3, 4817
44176, Saint-Malo-de-Guersac, 2, 3193
44178, Saint-Mars-de-Coutais, 3, 2571
44179, Saint-Mars-du-Désert, 3, 5118
44180, Vallons-de-l'Erdre, 3, 6480
44182, Saint-Michel-Chef-Chef, 2, 5233
44183, Saint-Molf, 3, 2716
44184, Saint-Nazaire, 2, 71394
44185, Saint-Nicolas-de-Redon, 2, 3245
44186, Sainte-Pazanne, 2, 6980
44187, Saint-Père-en-Retz, 3, 4576
44188, Saint-Philbert-de-Grand-Lieu, 3, 9076
44189, Sainte-Reine-de-Bretagne, 3, 2397
44190, Saint-Sébastien-sur-Loire, 1, 27493
44192, Saint-Viaud, 3, 2631
44193, Saint-Vincent-des-Landes, 3, 1533
44194, Sautron, 2, 8478
44195, Savenay, 2, 9064
44196, Sévérac, 3, 1631
44197, Sion-les-Mines, 3, 1630
44198, Les Sorinières, 1, 8765
44199, Soudan, 3, 2003
44200, Soulvache, 3, 343
44201, Sucé-sur-Erdre, 2, 7221
44202, Teillé, 3, 1804
44203, Le Temple-de-Bretagne, 3, 2028
44204, Thouaré-sur-Loire, 2, 10482
44205, Les Touches, 3, 2494
44206, Touvois, 3, 1867
44207, Trans-sur-Erdre, 3, 1094
44208, Treffieux, 3, 930
44209, Treillières, 2, 9617
44210, Trignac, 2, 7983
44211, La Turballe, 3, 4734
44212, Vallet, 3, 9460
44213, Loireauxence, 3, 7480
44214, Vay, 3, 2051
44215, Vertou, 2, 25541
44216, Vieillevigne, 3, 4010
44217, Vigneux-de-Bretagne, 3, 6175
44218, Villepot, 3, 682
44220, Vue, 3, 1615
44221, La Chevallerais, 3, 1536
44222, La Roche-Blanche, 3, 1225
44223, Geneston, 3, 3677
44224, La Grigonnais, 3, 1711
45001, Adon, 4, 202
45002, Aillant-sur-Milleron, 4, 383
45004, Amilly, 2, 13233
45005, Andonville, 4, 258
45006, Ardon, 3, 1092
45008, Artenay, 3, 1951
45009, Aschères-le-Marché, 3, 1136
45010, Ascoux, 3, 1104
45011, Attray, 3, 208
45012, Audeville, 4, 184
45013, Augerville-la-Rivière, 3, 227
45014, Aulnay-la-Rivière, 3, 500
45015, Autruy-sur-Juine, 3, 699
45016, Autry-le-Châtel, 3, 967
45017, Auvilliers-en-Gâtinais, 4, 339
45018, Auxy, 3, 971
45019, Baccon, 3, 654
45020, Le Bardon, 3, 987
45021, Barville-en-Gâtinais, 3, 313
45022, Batilly-en-Gâtinais, 3, 449
45023, Batilly-en-Puisaye, 4, 114
45024, Baule, 2, 2065
45025, Bazoches-les-Gallerandes, 3, 1548
45026, Bazoches-sur-le-Betz, 3, 969
45027, Beauchamps-sur-Huillard, 3, 393
45028, Beaugency, 2, 7339
45029, Beaulieu-sur-Loire, 3, 1789
45030, Beaune-la-Rolande, 3, 2021
45031, Bellegarde, 3, 1455
45032, Le Bignon-Mirabeau, 4, 317
45033, Boësses, 3, 373
45034, Boigny-sur-Bionne, 2, 2094
45035, Boiscommun, 3, 1132
45036, Boismorand, 3, 840
45037, Boisseaux, 3, 505
45038, Bondaroy, 2, 413
45039, Bonnée, 3, 710
45040, Bonny-sur-Loire, 3, 1867
45041, Bordeaux-en-Gâtinais, 4, 109
45042, Les Bordes, 3, 1920
45043, Bou, 3, 1002
45044, Bougy-lez-Neuville, 3, 161
45045, Bouilly-en-Gâtinais, 3, 314
45046, Boulay-les-Barres, 3, 1053
45047, Bouzonville-aux-Bois, 3, 417
45049, Bouzy-la-Forêt, 3, 1218
45050, Boynes, 3, 1324
45051, Bray-Saint-Aignan, 3, 1741
45052, Breteau, 4, 97
45053, Briare, 3, 5213
45054, Briarres-sur-Essonne, 3, 546
45055, Bricy, 3, 554
45056, Bromeilles, 4, 322
45058, Bucy-le-Roi, 4, 176
45059, Bucy-Saint-Liphard, 4, 193
45060, La Bussière, 3, 786
45061, Cepoy, 2, 2419
45062, Cercottes, 3, 1491
45063, Cerdon, 3, 932
45064, Cernoy-en-Berry, 3, 450
45065, Césarville-Dossainville, 4, 240
45066, Chailly-en-Gâtinais, 3, 679
45067, Chaingy, 2, 3881
45068, Châlette-sur-Loing, 2, 12688
45069, Chambon-la-Forêt, 3, 952
45070, Champoulet, 4, 62
45072, Chanteau, 3, 1574
45073, Chantecoq, 3, 483
45074, La Chapelle-Onzerain, 4, 115
45075, La Chapelle-Saint-Mesmin, 1, 10180
45076, La Chapelle-Saint-Sépulcre, 4, 232
45077, La Chapelle-sur-Aveyron, 3, 626
45078, Chapelon, 3, 253
45079, Le Charme, 4, 156
45080, Charmont-en-Beauce, 4, 350
45081, Charsonville, 3, 613
45082, Châteauneuf-sur-Loire, 2, 8212
45083, Château-Renard, 3, 2118
45084, Châtenoy, 3, 445
45085, Châtillon-Coligny, 3, 1874
45086, Châtillon-le-Roi, 4, 278
45087, Châtillon-sur-Loire, 3, 3108
45088, Chaussy, 4, 293
45089, Chécy, 2, 8652
45091, Chevannes, 4, 319
45092, Chevillon-sur-Huillard, 3, 1463
45093, Chevilly, 3, 2658
45094, Chevry-sous-le-Bignon, 4, 223
45095, Chilleurs-aux-Bois, 3, 2061
45096, Les Choux, 3, 525
45097, Chuelles, 3, 1215
45098, Cléry-Saint-André, 3, 3425
45099, Coinces, 3, 516
45100, Combleux, 2, 494
45101, Combreux, 3, 274
45102, Conflans-sur-Loing, 3, 356
45103, Corbeilles, 3, 1551
45104, Corquilleroy, 2, 2815
45105, Cortrat, 4, 75
45107, Coudroy, 3, 318
45108, Coullons, 3, 2294
45109, Coulmiers, 3, 541
45110, Courcelles-le-Roi, 4, 311
45111, Courcy-aux-Loges, 3, 451
45112, La Cour-Marigny, 3, 342
45113, Courtemaux, 3, 260
45114, Courtempierre, 4, 236
45115, Courtenay, 3, 3907
45116, Cravant, 3, 956
45118, Crottes-en-Pithiverais, 4, 338
45119, Dadonville, 3, 2430
45120, Dammarie-en-Puisaye, 4, 173
45121, Dammarie-sur-Loing, 3, 475
45122, Dampierre-en-Burly, 3, 1452
45123, Darvoy, 2, 1864
45124, Desmonts, 4, 175
45125, Dimancheville, 3, 113
45126, Donnery, 3, 2864
45127, Dordives, 3, 3280
45129, Douchy-Montcorbon, 4, 1358
45130, Dry, 3, 1397
45131, Échilleuses, 3, 389
45132, Égry, 4, 353
45133, Engenville, 4, 562
45134, Épieds-en-Beauce, 3, 1430
45135, Erceville, 4, 311
45136, Ervauville, 3, 535
45137, Escrennes, 3, 726
45138, Escrignelles, 4, 51
45139, Estouy, 3, 493
45141, Faverelles, 4, 157
45142, Fay-aux-Loges, 3, 3754
45143, Feins-en-Gâtinais, 4, 33
45144, Férolles, 3, 1142
45145, Ferrières-en-Gâtinais, 3, 3702
45146, La Ferté-Saint-Aubin, 2, 7404
45147, Fleury-les-Aubrais, 1, 21010
45148, Fontenay-sur-Loing, 3, 1726
45149, Foucherolles, 3, 273
45150, Fréville-du-Gâtinais, 4, 181
45151, Gaubertin, 4, 253
45152, Gémigny, 4, 211
45153, Germigny-des-Prés, 3, 728
45154, Gidy, 3, 2057
45155, Gien, 2, 13566
45156, Girolles, 3, 603
45157, Givraines, 3, 414
45158, Gondreville, 3, 322
45159, Grangermont, 4, 193
45160, Greneville-en-Beauce, 3, 704
45161, Griselles, 3, 797
45162, Guigneville, 4, 524
45164, Guilly, 3, 645
45165, Gy-les-Nonains, 3, 612
45166, Huêtre, 4, 284
45167, Huisseau-sur-Mauves, 3, 1704
45168, Ingrannes, 3, 556
45169, Ingré, 1, 9482
45170, Intville-la-Guétard, 4, 165
45171, Isdes, 3, 548
45173, Jargeau, 2, 4676
45174, Jouy-en-Pithiverais, 4, 265
45175, Jouy-le-Potier, 3, 1440
45176, Juranville, 3, 430
45177, Laas, 4, 236
45178, Ladon, 3, 1386
45179, Lailly-en-Val, 3, 3103
45180, Langesse, 4, 82
45181, Léouville, 4, 88
45182, Ligny-le-Ribault, 3, 1230
45183, Lion-en-Beauce, 4, 139
45184, Lion-en-Sullias, 4, 398
45185, Lombreuil, 3, 299
45186, Lorcy, 3, 579
45187, Lorris, 3, 2973
45188, Loury, 3, 2492
45189, Louzouer, 4, 250
45191, Le Malesherbois, 2, 8073
45193, Marcilly-en-Villette, 3, 2138
45194, Mardié, 2, 2866
45195, Mareau-aux-Bois, 3, 562
45196, Mareau-aux-Prés, 3, 1508
45197, Marigny-les-Usages, 3, 1692
45198, Marsainvilliers, 3, 300
45199, Melleroy, 3, 502
45200, Ménestreau-en-Villette, 3, 1423
45201, Mérinville, 3, 179
45202, Messas, 2, 1004
45203, Meung-sur-Loire, 2, 6540
45204, Mézières-lez-Cléry, 3, 815
45205, Mézières-en-Gâtinais, 3, 262
45206, Mignères, 3, 321
45207, Mignerette, 3, 405
45208, Montargis, 2, 14976
45209, Montbarrois, 3, 305
45210, Montbouy, 3, 736
45212, Montcresson, 3, 1269
45213, Montereau, 3, 627
45214, Montigny, 3, 239
45215, Montliard, 4, 242
45216, Mormant-sur-Vernisson, 4, 132
45217, Morville-en-Beauce, 4, 167
45218, Le Moulinet-sur-Solin, 4, 115
45219, Moulon, 4, 196
45220, Nancray-sur-Rimarde, 3, 576
45222, Nargis, 3, 1480
45223, Nesploy, 3, 355
45224, Neuville-aux-Bois, 3, 4947
45225, La Neuville-sur-Essonne, 3, 357
45226, Neuvy-en-Sullias, 3, 1359
45227, Nevoy, 3, 1167
45228, Nibelle, 3, 1195
45229, Nogent-sur-Vernisson, 3, 2589
45230, Noyers, 3, 737
45231, Oison, 4, 132
45232, Olivet, 1, 22386
45233, Ondreville-sur-Essonne, 3, 402
45234, Orléans, 1, 116269
45235, Ormes, 2, 4147
45237, Orville, 3, 124
45238, Ousson-sur-Loire, 3, 711
45239, Oussoy-en-Gâtinais, 4, 413
45240, Outarville, 3, 1312
45241, Ouvrouer-les-Champs, 3, 547
45242, Ouzouer-des-Champs, 4, 266
45243, Ouzouer-sous-Bellegarde, 3, 313
45244, Ouzouer-sur-Loire, 3, 2641
45245, Ouzouer-sur-Trézée, 3, 1117
45246, Pannecières, 3, 138
45247, Pannes, 2, 3688
45248, Patay, 3, 2244
45249, Paucourt, 3, 908
45250, Pers-en-Gâtinais, 4, 252
45251, Pierrefitte-ès-Bois, 4, 316
45252, Pithiviers, 2, 9023
45253, Pithiviers-le-Vieil, 3, 1769
45254, Poilly-lez-Gien, 3, 2396
45255, Préfontaines, 3, 442
45256, Presnoy, 3, 244
45257, Pressigny-les-Pins, 3, 501
45258, Puiseaux, 3, 3424
45259, Quiers-sur-Bézonde, 3, 1133
45260, Ramoulu, 3, 250
45261, Rebréchien, 3, 1311
45262, Rouvray-Sainte-Croix, 4, 140
45263, Rouvres-Saint-Jean, 4, 300
45264, Rozières-en-Beauce, 4, 185
45265, Rozoy-le-Vieil, 3, 410
45266, Ruan, 4, 204
45268, Saint-Aignan-le-Jaillard, 3, 611
45269, Saint-Ay, 2, 3561
45270, Saint-Benoît-sur-Loire, 3, 2004
45271, Saint-Brisson-sur-Loire, 3, 968
45272, Saint-Cyr-en-Val, 2, 3295
45273, Saint-Denis-de-l'Hôtel, 2, 3021
45274, Saint-Denis-en-Val, 1, 7589
45275, Saint-Firmin-des-Bois, 3, 451
45276, Saint-Firmin-sur-Loire, 3, 508
45277, Saint-Florent, 3, 453
45278, Sainte-Geneviève-des-Bois, 3, 1065
45279, Saint-Germain-des-Prés, 3, 1904
45280, Saint-Gondon, 3, 1096
45281, Saint-Hilaire-les-Andrésis, 3, 953
45282, Saint-Hilaire-Saint-Mesmin, 2, 3071
45283, Saint-Hilaire-sur-Puiseaux, 4, 164
45284, Saint-Jean-de-Braye, 1, 21288
45285, Saint-Jean-de-la-Ruelle, 1, 16411
45286, Saint-Jean-le-Blanc, 1, 9070
45288, Saint-Loup-des-Vignes, 3, 395
45289, Saint-Lyé-la-Forêt, 3, 1202
45290, Saint-Martin-d'Abbat, 2, 1761
45291, Saint-Martin-sur-Ocre, 3, 1235
45292, Saint-Maurice-sur-Aveyron, 3, 856
45293, Saint-Maurice-sur-Fessard, 3, 1155
45294, Saint-Michel, 3, 135
45296, Saint-Péravy-la-Colombe, 3, 752
45297, Saint-Père-sur-Loire, 3, 1031
45298, Saint-Pryvé-Saint-Mesmin, 1, 6076
45299, Saint-Sigismond, 4, 267
45300, Sandillon, 3, 4114
45301, Santeau, 4, 405
45302, Saran, 2, 16357
45303, Sceaux-du-Gâtinais, 4, 632
45305, Seichebrières, 4, 212
45306, La Selle-en-Hermoy, 3, 788
45307, La Selle-sur-le-Bied, 3, 1099
45308, Semoy, 1, 3224
45309, Sennely, 3, 713
45310, Sermaises, 3, 1684
45311, Sigloy, 3, 665
45312, Solterre, 3, 475
45313, Sougy, 3, 814
45314, Sully-la-Chapelle, 3, 450
45315, Sully-sur-Loire, 2, 5213
45316, Sury-aux-Bois, 3, 790
45317, Tavers, 2, 1357
45320, Thignonville, 3, 413
45321, Thimory, 3, 712
45322, Thorailles, 4, 185
45323, Thou, 4, 222
45324, Tigy, 3, 2333
45325, Tivernon, 4, 288
45326, Tournoisis, 4, 392
45327, Traînou, 3, 3448
45328, Treilles-en-Gâtinais, 4, 295
45329, Triguères, 3, 1288
45330, Trinay, 4, 217
45331, Vannes-sur-Cosson, 3, 614
45332, Varennes-Changy, 3, 1494
45333, Vennecy, 3, 1953
45334, Vieilles-Maisons-sur-Joudry, 3, 632
45335, Vienne-en-Val, 3, 1939
45336, Viglain, 3, 868
45337, Villamblain, 4, 286
45338, Villemandeur, 2, 6782
45339, Villemoutiers, 3, 484
45340, Villemurlin, 3, 575
45341, Villeneuve-sur-Conie, 4, 200
45342, Villereau, 3, 394
45343, Villevoques, 3, 208
45344, Villorceau, 3, 1100
45345, Vimory, 3, 1128
45346, Vitry-aux-Loges, 3, 2243
45347, Vrigny, 3, 815
45348, Yèvre-la-Ville, 4, 698
46001, Albas, 3, 521
46002, Albiac, 4, 64
46003, Alvignac, 3, 691
46004, Anglars, 3, 221
46005, Anglars-Juillac, 3, 333
46006, Anglars-Nozac, 3, 383
46007, Arcambal, 3, 983
46008, Les Arques, 4, 210
46009, Assier, 3, 633
46010, Aujols, 3, 370
46011, Autoire, 3, 356
46012, Aynac, 3, 553
46013, Bach, 4, 174
46015, Bagnac-sur-Célé, 3, 1467
46016, Baladou, 3, 386
46017, Bannes, 4, 141
46018, Le Bastit, 4, 137
46020, Beauregard, 4, 232
46021, Béduer, 3, 705
46022, Bélaye, 4, 209
46023, Belfort-du-Quercy, 4, 517
46024, Belmont-Bretenoux, 3, 404
46026, Belmont-Sainte-Foi, 4, 115
46027, Berganty, 4, 118
46028, Bétaille, 3, 1064
46029, Biars-sur-Cère, 3, 2044
46030, Bio, 3, 340
46031, Blars, 4, 131
46032, Boissières, 3, 403
46033, Porte-du-Quercy, 4, 577
46034, Le Bourg, 4, 314
46035, Boussac, 3, 182
46036, Le Bouyssou, 4, 126
46037, Bouziès, 4, 92
46038, Bretenoux, 3, 1368
46039, Brengues, 4, 221
46040, Cabrerets, 4, 225
46041, Cadrieu, 4, 157
46042, Cahors, 2, 19937
46043, Cahus, 3, 206
46044, Caillac, 3, 597
46045, Cajarc, 3, 1119
46046, Calamane, 3, 457
46047, Calès, 4, 169
46049, Calvignac, 4, 202
46050, Cambayrac, 4, 141
46051, Cambes, 3, 388
46052, Camboulit, 3, 257
46053, Camburat, 3, 424
46054, Caniac-du-Causse, 4, 386
46055, Capdenac, 3, 1112
46056, Carayac, 4, 106
46057, Cardaillac, 3, 616
46058, Carennac, 3, 413
46059, Carlucet, 4, 223
46060, Carnac-Rouffiac, 4, 228
46061, Cassagnes, 4, 178
46062, Castelfranc, 3, 434
46063, Castelnau Montratier-Sainte Alauzie, 3, 1833
46064, Catus, 3, 896
46065, Cavagnac, 3, 436
46066, Cazals, 3, 637
46068, Cénevières, 4, 170
46069, Cézac, 4, 165
46070, Cieurac, 3, 587
46072, Concorès, 4, 305
46073, Concots, 3, 420
46074, Condat, 3, 410
46075, Corn, 4, 237
46076, Cornac, 3, 344
46078, Couzou, 4, 97
46079, Cras, 4, 102
46080, Crayssac, 3, 778
46081, Crégols, 4, 73
46082, Cremps, 4, 360
46083, Cressensac-Sarrazac, 3, 1118
46084, Creysse, 3, 314
46085, Cuzac, 3, 235
46086, Cuzance, 4, 632
46087, Dégagnac, 3, 657
46088, Douelle, 3, 822
46089, Duravel, 3, 955
46090, Durbans, 4, 148
46091, Escamps, 4, 210
46092, Esclauzels, 4, 221
46093, Espagnac-Sainte-Eulalie, 4, 88
46094, Espédaillac, 4, 268
46095, Espère, 3, 1041
46096, Espeyroux, 4, 96
46097, Estal, 4, 108
46098, Fajoles, 3, 300
46100, Faycelles, 3, 684
46101, Felzins, 3, 461
46102, Figeac, 2, 9802
46103, Saint-Paul-Flaugnac, 4, 1003
46104, Flaujac-Gare, 4, 94
46105, Flaujac-Poujols, 3, 780
46106, Floirac, 4, 241
46107, Floressas, 4, 170
46108, Fons, 3, 409
46109, Fontanes, 3, 501
46111, Fourmagnac, 3, 167
46112, Francoulès, 4, 240
46113, Frayssinet, 4, 305
46114, Frayssinet-le-Gélat, 4, 361
46115, Frayssinhes, 4, 163
46116, Frontenac, 3, 70
46117, Gagnac-sur-Cère, 3, 670
46118, Gignac, 3, 675
46119, Gigouzac, 4, 292
46120, Gindou, 3, 336
46121, Ginouillac, 4, 146
46122, Gintrac, 3, 104
46123, Girac, 3, 365
46124, Glanes, 4, 301
46125, Gorses, 4, 327
46126, Goujounac, 4, 221
46127, Gourdon, 3, 3981
46128, Gramat, 3, 3469
46129, Gréalou, 4, 287
46130, Grézels, 4, 222
46131, Grèzes, 4, 169
46132, Issendolus, 3, 519
46133, Issepts, 4, 265
46134, Les Junies, 3, 274
46135, Labastide-du-Haut-Mont, 4, 50
46136, Labastide-du-Vert, 4, 270
46137, Labastide-Marnhac, 3, 1244
46138, Cœur de Causse, 3, 918
46139, Labathude, 4, 201
46140, Laburgade, 3, 363
46142, Lacapelle-Cabanac, 4, 169
46143, Lacapelle-Marival, 3, 1277
46144, Lacave, 4, 255
46145, Lachapelle-Auzac, 3, 793
46146, Ladirat, 4, 94
46147, Lagardelle, 3, 126
46148, Lalbenque, 3, 1785
46149, Lamagdelaine, 3, 695
46151, Lamothe-Cassel, 4, 117
46152, Lamothe-Fénelon, 3, 301
46153, Lanzac, 3, 580
46154, Laramière, 4, 350
46155, Larnagol, 4, 138
46156, Bellefont-La Rauze, 3, 1226
46157, Larroque-Toirac, 3, 134
46159, Latouille-Lentillac, 4, 223
46160, Latronquière, 3, 424
46161, Lauresses, 4, 248
46162, Lauzès, 4, 201
46163, Laval-de-Cère, 3, 288
46164, Lavercantière, 3, 251
46165, Lavergne, 3, 462
46167, Lentillac-du-Causse, 4, 106
46168, Lentillac-Saint-Blaise, 3, 187
46169, Léobard, 3, 206
46170, Leyme, 3, 927
46171, Lherm, 4, 227
46172, Lhospitalet, 3, 500
46173, Limogne-en-Quercy, 3, 738
46174, Linac, 4, 233
46175, Lissac-et-Mouret, 3, 917
46176, Livernon, 3, 699
46177, Loubressac, 3, 512
46178, Loupiac, 3, 261
46179, Lugagnac, 4, 127
46180, Lunan, 3, 593
46181, Lunegarde, 4, 96
46182, Luzech, 3, 1789
46183, Marcilhac-sur-Célé, 4, 203
46184, Marminiac, 4, 350
46185, Martel, 3, 1625
46186, Masclat, 3, 362
46187, Mauroux, 3, 524
46188, Maxou, 4, 300
46189, Mayrinhac-Lentour, 3, 498
46190, Mechmont, 4, 129
46191, Mercuès, 3, 1140
46192, Meyronne, 3, 269
46193, Miers, 4, 457
46194, Milhac, 3, 182
46195, Molières, 4, 357
46196, Montamel, 4, 99
46197, Le Montat, 3, 1062
46198, Montbrun, 4, 110
46199, Montcabrier, 4, 348
46200, Montcléra, 3, 267
46201, Montcuq-en-Quercy-Blanc, 3, 1772
46202, Montdoumerc, 3, 549
46203, Montet-et-Bouxal, 3, 212
46204, Montfaucon, 3, 600
46205, Montgesty, 4, 325
46206, Montlauzun, 4, 120
46207, Montredon, 4, 301
46208, Montvalent, 4, 287
46209, Nadaillac-de-Rouge, 4, 163
46210, Nadillac, 4, 68
46211, Nuzéjouls, 3, 353
46212, Orniac, 4, 70
46213, Padirac, 4, 154
46214, Parnac, 3, 385
46215, Payrac, 3, 618
46216, Payrignac, 3, 658
46217, Pern, 4, 437
46218, Pescadoires, 3, 187
46219, Peyrilles, 4, 346
46220, Pinsac, 3, 788
46221, Planioles, 3, 533
46222, Pomarède, 4, 192
46223, Pontcirq, 4, 175
46224, Pradines, 2, 3562
46225, Prayssac, 3, 2384
46226, Prendeignes, 4, 230
46227, Promilhanes, 4, 222
46228, Prudhomat, 3, 718
46229, Puybrun, 3, 1015
46230, Puyjourdes, 4, 86
46231, Puy-l'Évêque, 3, 1940
46232, Le Vignon-en-Quercy, 3, 1006
46233, Quissac, 4, 109
46234, Rampoux, 3, 100
46235, Reilhac, 4, 172
46236, Reilhaguet, 4, 143
46237, Reyrevignes, 3, 372
46238, Rignac, 4, 279
46239, Le Roc, 3, 212
46240, Rocamadour, 4, 623
46241, Rouffilhac, 3, 190
46242, Rudelle, 4, 179
46243, Rueyres, 4, 191
46244, Sabadel-Latronquière, 4, 94
46245, Sabadel-Lauzès, 4, 77
46246, Saignes, 3, 74
46247, Saillac, 4, 154
46249, Saint-Bressou, 4, 120
46250, Saint-Caprais, 4, 81
46251, Saint-Céré, 3, 3414
46252, Les Pechs du Vers, 4, 312
46253, Saint-Chamarand, 4, 181
46254, Saint-Chels, 4, 139
46255, Saint-Cirgues, 4, 334
46256, Saint-Cirq-Lapopie, 4, 200
46257, Saint-Cirq-Madelon, 3, 122
46258, Saint-Cirq-Souillaguet, 4, 163
46259, Saint-Clair, 4, 141
46260, Sainte-Colombe, 3, 221
46262, Lendou-en-Quercy, 4, 633
46263, Barguelonne-en-Quercy, 4, 696
46264, Saint-Denis-Catus, 3, 200
46265, Saint-Denis-lès-Martel, 3, 331
46266, Saint-Félix, 3, 538
46267, Saint-Germain-du-Bel-Air, 3, 569
46268, Saint Géry-Vers, 3, 893
46269, Saint-Hilaire, 4, 61
46270, Saint-Jean-de-Laur, 4, 242
46271, Saint-Jean-Lespinasse, 3, 404
46272, Saint-Jean-Mirabel, 3, 271
46273, Saint-Laurent-les-Tours, 3, 846
46276, Saint-Martin-Labouval, 4, 185
46277, Saint-Martin-le-Redon, 3, 205
46279, Saint-Maurice-en-Quercy, 4, 210
46280, Saint-Médard, 3, 178
46281, Saint-Médard-de-Presque, 3, 200
46282, Saint-Médard-Nicourby, 4, 94
46283, Saint-Michel-de-Bannières, 3, 316
46284, Saint-Michel-Loubéjou, 3, 405
46286, Saint-Paul-de-Vern, 4, 176
46288, Saint-Perdoux, 3, 213
46289, Saint-Pierre-Toirac, 3, 159
46290, Saint-Projet, 3, 341
46292, Saint-Simon, 4, 186
46293, Saint-Sozy, 3, 483
46294, Saint-Sulpice, 4, 146
46295, Saint-Vincent-du-Pendit, 3, 212
46296, Saint-Vincent-Rive-d'Olt, 4, 437
46297, Salviac, 3, 1207
46299, Sauliac-sur-Célé, 4, 120
46301, Sauzet, 3, 520
46302, Sénaillac-Latronquière, 4, 135
46303, Sénaillac-Lauzès, 4, 128
46304, Séniergues, 4, 137
46305, Sérignac, 4, 306
46306, Sonac, 4, 86
46307, Soturac, 3, 640
46308, Soucirac, 4, 102
46309, Souillac, 3, 3201
46310, Soulomès, 4, 126
46311, Sousceyrac-en-Quercy, 4, 1331
46312, Strenquels, 3, 273
46313, Tauriac, 3, 442
46314, Terrou, 4, 174
46315, Teyssieu, 4, 167
46316, Thédirac, 4, 290
46317, Thégra, 3, 481
46318, Thémines, 3, 232
46319, Théminettes, 4, 168
46320, Tour-de-Faure, 3, 317
46321, Touzac, 3, 370
46322, Trespoux-Rassiels, 3, 809
46323, Ussel, 4, 99
46324, Uzech, 4, 214
46328, Varaire, 3, 335
46329, Vaylats, 4, 326
46330, Vayrac, 3, 1303
46332, Viazac, 4, 334
46333, Vidaillac, 4, 179
46334, Le Vigan, 3, 1565
46335, Villesèque, 4, 395
46336, Vire-sur-Lot, 3, 349
46337, Mayrac, 3, 259
46338, Bessonies, 4, 77
46339, Saint-Jean-Lagineste, 3, 369
46340, Saint-Pierre-Lafeuille, 3, 365
47001, Agen, 2, 32602
47002, Agmé, 4, 105
47003, Agnac, 3, 421
47004, Aiguillon, 3, 4421
47005, Allemans-du-Dropt, 3, 487
47006, Allez-et-Cazeneuve, 3, 593
47007, Allons, 4, 164
47008, Ambrus, 4, 110
47009, Andiran, 4, 229
47010, Antagnac, 4, 224
47011, Anthé, 4, 199
47012, Anzex, 4, 311
47013, Argenton, 3, 324
47014, Armillac, 3, 202
47015, Astaffort, 3, 2031
47016, Aubiac, 3, 1154
47017, Auradou, 3, 415
47018, Auriac-sur-Dropt, 3, 173
47019, Bajamont, 3, 989
47020, Baleyssagues, 4, 184
47021, Barbaste, 3, 1511
47022, Bazens, 3, 538
47023, Beaugas, 4, 354
47024, Beaupuy, 3, 1632
47025, Beauville, 3, 550
47026, Beauziac, 3, 231
47027, Bias, 2, 2997
47028, Birac-sur-Trec, 3, 850
47029, Blanquefort-sur-Briolance, 4, 495
47030, Blaymont, 4, 209
47031, Boé, 2, 5631
47032, Bon-Encontre, 2, 6224
47033, Boudy-de-Beauregard, 3, 412
47034, Bouglon, 3, 633
47035, Bourgougnague, 4, 328
47036, Bourlens, 4, 375
47037, Bournel, 4, 253
47038, Bourran, 3, 613
47039, Boussès, 4, 36
47040, Brax, 2, 2090
47041, Bruch, 3, 747
47042, Brugnac, 4, 184
47043, Buzet-sur-Baïse, 3, 1260
47044, Cahuzac, 3, 309
47045, Calignac, 3, 472
47046, Calonges, 3, 613
47047, Cambes, 3, 183
47048, Cancon, 3, 1339
47049, Casseneuil, 3, 2433
47050, Cassignas, 3, 129
47051, Castelculier, 2, 2393
47052, Casteljaloux, 3, 4518
47053, Castella, 3, 375
47054, Castelmoron-sur-Lot, 3, 1796
47055, Castelnaud-de-Gratecambe, 3, 516
47056, Castelnau-sur-Gupie, 3, 894
47057, Castillonnès, 3, 1370
47058, Caubeyres, 4, 257
47059, Caubon-Saint-Sauveur, 4, 261
47060, Caudecoste, 3, 1109
47061, Caumont-sur-Garonne, 3, 774
47062, Cauzac, 3, 417
47063, Cavarc, 4, 162
47064, Cazideroque, 4, 238
47065, Clairac, 3, 2594
47066, Clermont-Dessous, 3, 911
47067, Clermont-Soubiran, 3, 393
47068, Cocumont, 3, 1087
47069, Colayrac-Saint-Cirq, 3, 3113
47070, Condezaygues, 3, 850
47071, Coulx, 4, 242
47072, Courbiac, 4, 108
47073, Cours, 3, 198
47074, Couthures-sur-Garonne, 3, 360
47075, La Croix-Blanche, 3, 1078
47076, Cuq, 4, 281
47077, Cuzorn, 3, 851
47078, Damazan, 3, 1357
47079, Dausse, 3, 517
47080, Dévillac, 4, 133
47081, Dolmayrac, 3, 716
47082, Dondas, 4, 216
47083, Doudrac, 4, 104
47084, Douzains, 4, 270
47085, Durance, 4, 297
47086, Duras, 3, 1219
47087, Engayrac, 4, 163
47088, Escassefort, 3, 614
47089, Esclottes, 4, 150
47090, Espiens, 4, 366
47091, Estillac, 2, 2189
47092, Fals, 3, 392
47093, Fargues-sur-Ourbise, 4, 347
47094, Fauguerolles, 3, 810
47095, Fauillet, 3, 863
47096, Ferrensac, 3, 205
47097, Feugarolles, 3, 1010
47098, Fieux, 3, 356
